Posted On,BHK,Rent,Size,Bathroom,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Level,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2022-07-10,3,14000,1360.0,2,False,False,3,8.0,False,True,False,False,True,False,False,False,False
2022-06-25,3,25000,1800.0,3,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-05-31,2,12500,950.0,2,True,False,2,8.0,False,True,False,False,True,False,False,True,False
2022-07-05,2,12000,780.0,2,False,True,3,3.0,True,False,False,False,True,False,False,False,False
2022-06-10,1,10000,500.0,1,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-05-18,2,17000,1050.0,2,True,False,3,5.0,False,True,False,False,True,False,False,True,False
2022-07-10,1,15500,600.0,1,True,False,-2,5.0,True,False,False,False,True,False,False,False,False
2022-05-29,3,65000,1800.0,3,True,False,0,1.0,True,False,False,False,True,False,False,True,False
2022-07-06,3,60000,1800.0,3,False,True,14,30.0,True,False,False,False,True,False,False,True,False
2022-07-06,3,45000,1900.0,3,True,False,4,10.0,True,False,False,False,True,False,False,False,True
2022-06-18,2,10500,1100.0,2,False,True,3,5.0,False,True,False,False,True,False,False,True,False
2022-05-24,2,9000,200.0,1,False,True,2,7.0,False,True,False,False,True,False,False,True,False
2022-05-06,3,20000,1400.0,3,True,False,3,5.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,20000,1200.0,2,True,False,2,5.0,True,False,False,False,True,False,False,False,False
2022-05-06,3,18000,1600.0,3,False,False,2,5.0,False,True,False,False,True,False,False,True,False
2022-05-06,2,12000,1150.0,2,True,False,2,5.0,False,True,False,False,True,False,False,True,False
2022-05-06,2,12000,130.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-27,4,120000,3800.0,4,True,False,1,1.0,True,False,False,False,True,False,False,True,False
2022-04-30,3,28000,1720.0,3,True,False,4,10.0,False,True,False,False,True,False,False,True,False
2022-04-30,1,6000,500.0,1,False,True,1,3.0,False,True,False,False,True,False,False,True,False
2022-06-14,2,12500,1200.0,2,False,True,2,6.0,False,True,False,False,True,False,False,True,False
2022-05-06,4,31000,2400.0,4,True,False,2,4.0,False,True,False,False,True,False,False,True,False
2022-05-25,2,7000,800.0,2,False,False,3,4.0,False,True,False,False,True,False,False,True,False
2022-06-24,2,22000,1300.0,2,True,False,4,5.0,False,True,False,False,True,False,False,True,False
2022-04-30,2,17500,1400.0,2,False,False,4,6.0,False,True,False,False,True,False,False,True,False
2022-06-04,2,14000,650.0,2,False,True,1,3.0,False,True,False,False,True,False,False,True,False
2022-06-12,2,9500,103.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-04-30,1,7000,950.0,1,True,False,1,5.0,False,True,False,False,True,False,False,True,False
2022-05-06,3,15000,1500.0,3,False,True,3,5.0,False,True,False,False,True,False,False,True,False
2022-06-30,3,15000,1550.0,2,False,True,5,5.0,True,False,False,False,True,False,False,True,False
2022-07-06,2,10000,140.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-07-06,3,14000,1800.0,2,False,True,1,2.0,False,True,False,False,True,False,False,True,False
2022-07-08,4,85000,2550.0,4,True,False,2,3.0,True,False,False,False,True,False,False,True,False
2022-05-12,1,5500,500.0,1,False,True,0,3.0,False,True,False,False,True,False,False,True,False
2022-05-12,2,14000,800.0,2,True,False,0,3.0,False,True,False,False,True,False,False,True,False
2022-05-20,2,10000,800.0,2,True,False,1,2.0,False,True,False,False,True,False,False,True,False
2022-05-12,2,10000,1300.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-05-12,2,13000,600.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-12,3,20000,1000.0,3,False,True,2,6.0,False,True,False,False,True,False,False,True,False
2022-06-10,3,25000,1000.0,3,True,False,1,4.0,True,False,False,False,True,False,False,True,False
2022-05-12,1,7500,500.0,1,True,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-06,1,200000,8000.0,10,False,True,0,4.0,False,True,False,False,True,False,False,True,False
2022-05-01,2,12000,1100.0,2,False,True,2,3.0,True,False,False,False,True,False,False,True,False
2022-07-03,2,9500,1100.0,2,False,True,0,3.0,True,False,False,False,True,False,False,True,False
2022-05-06,2,12000,200.0,2,False,True,1,1.0,True,False,False,False,True,False,False,False,False
2022-05-25,2,10000,1800.0,2,False,True,2,3.0,False,True,False,False,True,False,False,False,True
2022-07-08,2,8000,190.0,2,False,False,1,1.0,False,True,False,False,True,False,False,True,False
2022-07-02,3,16000,1350.0,2,False,True,1,3.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,12333,1200.0,2,False,True,0,1.0,False,True,False,False,True,False,False,True,False
2022-06-19,1,9500,400.0,1,False,True,3,4.0,True,False,False,False,True,False,False,False,False
2022-07-06,2,16000,1200.0,2,True,False,0,4.0,False,True,False,False,True,False,False,True,False
2022-04-30,3,20000,1400.0,3,True,False,4,5.0,False,True,False,False,True,False,False,True,False
2022-06-10,3,14000,1300.0,3,False,True,2,3.0,True,False,False,False,True,False,False,False,False
2022-07-01,1,7500,400.0,1,False,True,2,2.0,True,False,False,False,True,False,False,True,False
2022-06-06,1,13900,650.0,1,False,True,1,6.0,False,True,False,False,True,False,False,True,False
2022-04-30,1,5500,500.0,1,False,True,2,3.0,False,True,False,False,True,False,False,False,False
2022-04-30,2,9000,875.0,2,True,False,4,5.0,False,True,False,False,True,False,False,True,False
2022-06-24,1,4700,850.0,2,False,True,3,3.0,False,True,False,False,True,False,False,True,False
2022-05-06,3,30000,1730.0,3,True,False,7,9.0,False,True,False,False,True,False,False,True,False
2022-05-31,3,16500,1500.0,3,True,False,2,6.0,True,False,False,False,True,False,False,False,False
2022-06-29,3,24000,1600.0,3,True,False,4,4.0,True,False,False,False,True,False,False,True,False
2022-06-18,2,9500,900.0,2,False,True,1,2.0,False,True,False,False,True,False,False,True,False
2022-06-19,2,12000,925.0,2,True,False,2,2.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,15000,1500.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-21,3,22500,1600.0,3,True,False,1,3.0,True,False,False,False,True,False,False,False,True
2022-06-29,3,32000,1300.0,3,True,False,2,3.0,True,False,False,False,True,False,False,False,False
2022-05-29,2,10000,1200.0,2,True,False,0,3.0,False,True,False,False,True,False,False,True,False
2022-06-14,2,13000,133.0,2,True,False,1,2.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,7000,950.0,2,False,True,0,1.0,False,True,False,False,True,False,False,False,True
2022-05-12,3,12000,1200.0,3,True,False,3,4.0,False,True,False,False,True,False,False,True,False
2022-05-12,2,7500,950.0,2,False,True,1,2.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,15000,1095.0,2,True,False,4,5.0,False,True,False,False,True,False,False,True,False
2022-07-06,1,8000,400.0,1,False,True,3,4.0,False,True,False,False,True,False,False,True,False
2022-06-17,3,25000,2210.0,3,True,False,4,5.0,False,True,False,False,True,False,False,False,True
2022-06-11,3,26000,1450.0,2,True,False,4,5.0,False,True,False,False,True,False,False,True,False
2022-05-12,3,15000,192.0,3,True,False,2,4.0,False,True,False,False,True,False,False,True,False
2022-07-06,1,3000,80.0,1,True,False,0,2.0,False,True,False,False,True,False,False,True,False
2022-05-25,2,12500,1315.0,2,True,False,0,2.0,False,True,False,False,True,False,False,True,False
2022-07-06,3,42000,1600.0,3,True,False,2,5.0,True,False,False,False,True,False,False,True,False
2022-05-07,2,20000,1450.0,2,True,False,2,6.0,False,True,False,False,True,False,False,True,False
2022-07-06,3,40000,1900.0,3,True,False,2,5.0,True,False,False,False,True,False,False,True,False
2022-07-06,3,45000,2600.0,3,True,False,2,5.0,True,False,False,False,True,False,False,True,False
2022-05-12,1,8500,450.0,2,False,True,0,1.0,False,True,False,False,True,False,False,True,False
2022-06-01,2,15000,1000.0,2,True,False,4,5.0,False,True,False,False,True,False,False,True,False
2022-05-20,2,9000,100.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-12,2,14000,1100.0,2,False,True,0,3.0,False,True,False,False,True,False,False,True,False
2022-05-25,2,11000,1200.0,2,False,True,2,2.0,False,True,False,False,True,False,False,True,False
2022-05-16,2,10000,1400.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-02,3,55000,2000.0,3,True,False,0,12.0,True,False,False,False,True,False,False,False,True
2022-07-02,2,10000,1070.0,2,False,True,2,5.0,True,False,False,False,True,False,False,False,True
2022-05-16,2,25000,1450.0,2,False,True,3,3.0,True,False,False,False,True,False,False,False,True
2022-05-16,2,27000,1230.0,2,False,False,1,6.0,False,True,False,False,True,False,False,True,False
2022-06-22,2,12000,1000.0,3,True,False,0,2.0,False,True,False,False,True,False,False,False,False
2022-05-25,2,16000,1200.0,2,False,True,1,2.0,False,True,False,False,True,False,False,True,False
2022-05-12,2,8000,150.0,2,False,True,0,1.0,False,True,False,False,True,False,False,True,False
2022-06-22,2,14000,850.0,2,True,False,4,6.0,False,True,False,False,True,False,False,False,True
2022-06-10,2,10000,1300.0,2,False,True,0,1.0,False,True,False,False,True,False,False,True,False
2022-07-10,4,150000,4761.0,5,True,False,14,18.0,False,True,False,False,True,False,False,False,True
2022-06-22,2,16000,1250.0,2,True,False,1,5.0,False,True,False,False,True,False,False,True,False
2022-05-25,1,6000,100.0,1,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-24,3,26000,1550.0,2,False,True,4,5.0,True,False,False,False,True,False,False,False,False
2022-07-03,2,13000,1300.0,2,False,True,2,2.0,True,False,False,False,True,False,False,True,False
2022-06-13,3,28000,1600.0,2,True,False,5,20.0,True,False,False,False,True,False,False,False,False
2022-06-22,2,8500,1200.0,3,False,True,0,2.0,False,True,False,False,True,False,False,True,False
2022-06-22,2,12500,1200.0,2,True,False,2,5.0,False,True,False,False,True,False,False,True,False
2022-06-22,3,25000,1970.0,3,True,False,5,9.0,False,True,False,False,True,False,False,True,False
2022-06-28,2,10000,650.0,2,False,True,4,4.0,True,False,False,False,True,False,False,False,False
2022-06-19,2,12000,1000.0,3,False,True,4,5.0,False,True,False,False,True,False,False,True,False
2022-06-28,3,15000,1500.0,3,False,True,1,1.0,False,True,False,False,True,False,False,True,False
2022-05-02,2,6000,1250.0,2,False,True,0,1.0,False,True,False,False,True,False,False,False,True
2022-07-06,3,30000,1940.0,3,True,False,1,5.0,True,False,False,False,True,False,False,False,False
2022-06-27,2,18000,700.0,2,False,True,7,8.0,True,False,False,False,True,False,False,True,False
2022-06-02,2,8500,700.0,1,True,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-25,2,7500,100.0,2,False,True,1,3.0,False,True,False,False,True,False,False,True,False
2022-05-20,1,12000,300.0,1,True,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-18,2,15000,980.0,2,True,False,3,5.0,False,True,False,False,True,False,False,True,False
2022-05-06,2,15500,800.0,2,True,False,2,2.0,False,True,False,False,True,False,False,True,False
2022-05-25,3,20000,1250.0,2,False,True,2,6.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,11000,1000.0,2,True,False,0,1.0,True,False,False,False,True,False,False,False,True
2022-06-14,2,15000,1000.0,2,False,True,0,4.0,False,True,False,False,True,False,False,True,False
2022-06-23,3,17000,1800.0,3,False,True,0,1.0,True,False,False,False,True,False,False,True,False
2022-06-06,3,20000,2000.0,3,True,False,1,3.0,True,False,False,False,True,False,False,True,False
2022-07-08,3,20000,1500.0,3,True,False,1,6.0,False,True,False,False,True,False,False,True,False
2022-07-08,2,12000,1050.0,3,False,True,3,4.0,False,True,False,False,True,False,False,True,False
2022-06-18,2,25000,1100.0,2,False,False,1,7.0,False,True,False,False,True,False,False,True,False
2022-07-08,2,11500,1000.0,2,True,False,2,3.0,True,False,False,False,True,False,False,True,False
2022-05-27,2,6500,700.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-21,1,10000,750.0,1,False,True,1,2.0,False,True,False,False,True,False,False,True,False
2022-06-29,1,6000,450.0,1,False,True,2,6.0,False,True,False,False,True,False,False,True,False
2022-05-20,3,14000,1000.0,2,False,True,1,2.0,False,True,False,False,True,False,False,True,False
2022-07-06,3,34000,1500.0,3,True,False,2,14.0,True,False,False,False,True,False,False,False,True
2022-05-15,2,15000,1550.0,2,False,False,0,13.0,False,True,False,False,True,False,False,False,True
2022-05-07,2,20000,1450.0,2,True,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-07-05,2,9500,650.0,2,False,True,3,5.0,True,False,False,False,True,False,False,True,False
2022-05-23,2,10000,650.0,2,False,True,3,5.0,True,False,False,False,True,False,False,True,False
2022-06-06,3,30000,1500.0,3,True,False,5,5.0,True,False,False,False,True,False,False,True,False
2022-06-14,2,13000,900.0,2,False,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-07-06,3,45000,1645.0,3,True,False,8,19.0,True,False,False,False,True,False,False,True,False
2022-05-06,2,8000,600.0,2,False,True,4,7.0,False,True,False,False,True,False,False,True,False
2022-07-08,2,25000,1250.0,2,True,False,0,6.0,False,True,False,False,True,False,False,True,False
2022-07-01,2,12000,1300.0,2,True,False,1,2.0,True,False,False,False,True,False,False,False,False
2022-05-23,2,19000,1000.0,2,True,False,1,3.0,True,False,False,False,True,False,False,False,True
2022-07-08,3,22000,1500.0,3,True,False,4,6.0,False,True,False,False,True,False,False,True,False
2022-07-08,2,15000,1150.0,2,True,False,4,5.0,False,True,False,False,True,False,False,True,False
2022-06-14,2,15000,110.0,2,True,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-07-04,2,10000,103.0,2,False,True,0,1.0,False,True,False,False,True,False,False,True,False
2022-06-25,2,10000,1050.0,2,False,True,4,5.0,True,False,False,False,True,False,False,False,False
2022-06-14,2,7000,60.0,2,False,True,1,6.0,False,True,False,False,True,False,False,True,False
2022-05-21,2,15000,1170.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-20,2,9500,167.0,2,False,True,0,1.0,False,True,False,False,True,False,False,True,False
2022-05-25,1,6500,500.0,1,True,False,2,2.0,False,True,False,False,True,False,False,True,False
2022-05-07,1,10000,600.0,1,False,True,0,4.0,False,True,False,False,True,False,False,True,False
2022-06-22,1,8000,600.0,1,False,True,1,4.0,False,True,False,False,True,False,False,True,False
2022-05-12,1,3300,200.0,1,False,True,0,2.0,False,True,False,False,True,False,False,True,False
2022-06-10,2,12000,600.0,1,False,True,1,2.0,False,True,False,False,True,False,False,True,False
2022-06-18,2,20000,900.0,2,True,False,2,4.0,False,True,False,False,True,False,False,True,False
2022-07-08,2,12000,800.0,2,False,True,0,6.0,False,True,False,False,True,False,False,True,False
2022-05-31,3,20000,1000.0,2,True,False,2,4.0,True,False,False,False,True,False,False,True,False
2022-06-14,3,70000,3200.0,3,True,False,11,15.0,True,False,False,False,True,False,False,False,True
2022-05-05,2,10000,1400.0,2,False,False,0,1.0,False,True,False,False,True,False,False,True,False
2022-05-06,1,8500,550.0,1,False,True,0,2.0,False,True,False,False,True,False,False,True,False
2022-06-08,1,8000,540.0,1,False,True,4,4.0,True,False,False,False,True,False,False,False,True
2022-06-14,1,8000,400.0,1,False,True,0,3.0,False,True,False,False,True,False,False,True,False
2022-05-19,2,13000,1225.0,2,False,True,2,4.0,False,True,False,False,True,False,False,False,False
2022-06-29,3,15500,1430.0,2,False,False,1,1.0,True,False,False,False,True,False,False,True,False
2022-07-08,2,30000,1200.0,2,False,False,2,25.0,False,True,False,False,True,False,False,True,False
2022-06-18,2,10000,1197.0,2,False,True,0,2.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,18000,1150.0,2,True,False,2,5.0,True,False,False,False,True,False,False,False,False
2022-05-06,1,12000,500.0,1,True,False,4,5.0,False,True,False,False,True,False,False,True,False
2022-05-25,2,9000,1200.0,2,True,False,0,2.0,True,False,False,False,True,False,False,True,False
2022-06-10,1,6000,500.0,2,True,False,2,4.0,False,True,False,False,True,False,False,True,False
2022-05-29,3,32000,1600.0,3,False,False,3,6.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,36000,1100.0,2,False,False,1,5.0,False,True,False,False,True,False,False,True,False
2022-07-02,2,17000,1220.0,2,True,False,1,6.0,False,True,False,False,True,False,False,True,False
2022-06-02,3,20000,1500.0,3,False,False,2,5.0,False,True,False,False,True,False,False,True,False
2022-06-18,1,9000,500.0,1,False,True,4,4.0,False,True,False,False,True,False,False,True,False
2022-06-24,2,9500,850.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-20,2,7000,1000.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-18,3,17000,100.0,3,False,True,1,1.0,True,False,False,False,True,False,False,True,False
2022-06-14,2,19500,1140.0,2,False,False,0,5.0,False,True,False,False,True,False,False,True,False
2022-05-25,2,25000,1100.0,2,False,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-06,3,14000,1400.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,16000,1350.0,2,True,False,3,5.0,False,True,False,False,True,False,False,True,False
2022-06-08,2,15000,180.0,2,False,True,0,2.0,True,False,False,False,True,False,False,True,False
2022-05-16,2,13000,1250.0,2,False,True,2,6.0,False,True,False,False,True,False,False,True,False
2022-06-14,2,12000,1300.0,2,False,True,2,5.0,False,True,False,False,True,False,False,True,False
2022-07-09,2,12000,840.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-05-03,2,7500,1200.0,2,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-05-20,2,13000,700.0,2,False,False,3,4.0,False,True,False,False,True,False,False,True,False
2022-05-29,4,52000,2700.0,4,False,False,11,13.0,False,True,False,False,True,False,False,True,False
2022-07-10,2,22000,1100.0,2,False,False,1,12.0,True,False,False,False,True,False,False,False,True
2022-04-28,2,18000,1000.0,2,True,False,0,2.0,True,False,False,False,True,False,False,False,False
2022-06-06,2,7000,1000.0,3,True,False,1,2.0,False,True,False,False,True,False,False,True,False
2022-06-08,3,16500,1600.0,3,True,False,2,5.0,False,True,False,False,True,False,False,False,True
2022-05-24,3,13000,1550.0,3,False,True,1,5.0,True,False,False,False,True,False,False,False,False
2022-06-25,1,6000,600.0,1,True,False,0,4.0,False,True,False,False,True,False,False,True,False
2022-07-06,1,6000,500.0,1,True,False,1,2.0,False,True,False,False,True,False,False,True,False
2022-07-10,2,21000,1100.0,2,True,False,4,5.0,True,False,False,False,True,False,False,True,False
2022-05-07,3,10000,1000.0,2,False,False,2,2.0,True,False,False,False,True,False,False,False,True
2022-05-09,2,12000,1000.0,2,True,False,2,2.0,False,True,False,False,True,False,False,True,False
2022-07-02,3,30000,1800.0,3,False,True,5,5.0,True,False,False,False,True,False,False,True,False
2022-07-10,2,15000,1300.0,2,True,False,3,5.0,True,False,False,False,True,False,False,True,False
2022-05-12,2,10000,1100.0,2,False,True,0,2.0,False,True,False,False,True,False,False,True,False
2022-05-12,2,9000,950.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-07-01,2,10000,1000.0,2,True,False,2,3.0,True,False,False,False,True,False,False,False,False
2022-05-20,2,8000,1200.0,2,False,True,1,3.0,False,True,False,False,True,False,False,True,False
2022-06-18,6,60000,2800.0,7,False,False,0,3.0,False,True,False,False,True,False,False,True,False
2022-06-29,2,8000,550.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-10,2,8500,1000.0,2,True,False,2,16.0,True,False,False,False,True,False,False,True,False
2022-05-12,2,7500,800.0,2,True,False,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-18,2,5000,600.0,1,False,True,0,2.0,False,True,False,False,True,False,False,True,False
2022-07-02,3,30000,1800.0,3,False,True,5,5.0,True,False,False,False,True,False,False,False,True
2022-05-01,1,7500,500.0,1,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-06-12,2,12000,1000.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-10,2,15500,1100.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False
2022-04-29,3,26000,1450.0,2,True,False,4,7.0,False,True,False,False,True,False,False,False,True
2022-05-26,1,8000,550.0,1,True,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-30,2,12000,933.0,2,False,True,2,5.0,False,True,False,False,True,False,False,False,False
2022-07-02,3,15000,1100.0,2,True,False,1,10.0,True,False,False,False,True,False,False,True,False
2022-06-18,2,10000,1030.0,2,True,False,3,6.0,False,True,False,False,True,False,False,False,True
2022-05-28,3,20000,1150.0,3,True,False,2,4.0,True,False,False,False,True,False,False,False,True
2022-06-10,2,12500,850.0,2,False,True,0,5.0,True,False,False,False,True,False,False,False,False
2022-06-02,2,18000,1000.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-21,3,21000,1400.0,3,True,False,3,4.0,True,False,False,False,True,False,False,False,True
2022-07-10,3,95000,2700.0,3,False,False,23,30.0,True,False,False,False,True,False,False,False,False
2022-05-19,3,26000,1700.0,3,True,False,7,14.0,True,False,False,False,True,False,False,False,True
2022-06-02,3,53000,1742.0,2,True,False,25,35.0,False,True,False,False,True,False,False,False,True
2022-06-14,2,13000,1000.0,2,False,True,3,4.0,False,True,False,False,True,False,False,True,False
2022-06-29,2,12000,1440.0,2,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-07-06,3,28000,1600.0,3,True,False,1,6.0,False,True,False,False,True,False,False,True,False
2022-07-06,3,57000,1838.0,3,False,True,4,30.0,False,True,False,False,True,False,False,False,False
2022-05-24,2,10000,1200.0,2,False,True,2,2.0,False,True,False,False,True,False,False,False,False
2022-05-06,3,21467,200.0,1,False,True,1,1.0,False,True,False,False,True,False,False,True,False
2022-05-23,1,32000,1050.0,1,False,False,2,3.0,True,False,False,False,True,False,False,False,False
2022-07-07,1,7000,400.0,1,False,True,4,4.0,True,False,False,False,True,False,False,True,False
2022-07-06,2,30000,1350.0,2,True,False,5,14.0,False,True,False,False,True,False,False,False,False
2022-05-17,3,40000,1960.0,3,False,True,13,25.0,False,True,False,False,True,False,False,False,False
2022-06-08,1,9000,800.0,1,False,True,1,2.0,False,True,False,False,True,False,False,True,False
2022-07-02,2,15000,1000.0,2,False,True,2,5.0,False,True,False,False,True,False,False,False,False
2022-06-29,2,18000,1100.0,2,False,True,1,4.0,False,True,False,False,True,False,False,True,False
2022-05-29,3,25000,1480.0,3,False,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-22,1,8500,700.0,1,False,True,0,3.0,True,False,False,False,True,False,False,True,False
2022-06-13,3,20000,1500.0,2,False,False,5,6.0,False,True,False,False,True,False,False,True,False
2022-06-25,2,12000,1000.0,2,True,False,5,6.0,False,True,False,False,True,False,False,True,False
2022-06-11,2,12500,900.0,2,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-07-02,3,25000,1250.0,2,True,False,2,8.0,False,True,False,False,True,False,False,True,False
2022-05-31,2,10000,1100.0,3,False,True,2,2.0,False,True,False,False,True,False,False,True,False
2022-05-12,3,18000,1300.0,2,True,False,3,3.0,False,True,False,False,True,False,False,False,False
2022-06-21,3,12000,1275.0,2,False,True,4,5.0,True,False,False,False,True,False,False,True,False
2022-06-14,3,13000,1265.0,3,True,False,2,5.0,False,True,False,False,True,False,False,True,False
2022-04-29,1,13000,700.0,1,False,True,1,3.0,True,False,False,False,True,False,False,False,False
2022-05-20,2,25000,1150.0,2,False,False,1,5.0,False,True,False,False,True,False,False,True,False
2022-07-03,2,9000,850.0,2,True,False,0,2.0,True,False,False,False,True,False,False,False,True
2022-06-02,2,10000,1285.0,2,True,False,2,4.0,False,True,False,False,True,False,False,True,False
2022-07-06,3,15000,2000.0,3,True,False,0,2.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,20000,1000.0,3,True,False,1,1.0,False,True,False,False,True,False,False,True,False
2022-05-22,1,13500,700.0,1,True,False,4,4.0,False,True,False,False,True,False,False,True,False
2022-06-25,3,21000,1100.0,2,True,False,4,10.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,10000,1000.0,2,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-06-18,2,10000,800.0,2,False,True,0,5.0,False,True,False,False,True,False,False,True,False
2022-05-05,2,10000,1400.0,2,False,False,0,1.0,False,True,False,False,True,False,False,True,False
2022-07-07,2,24000,1350.0,2,True,False,1,5.0,True,False,False,False,True,False,False,True,False
2022-05-01,2,13000,1100.0,2,True,False,1,4.0,False,True,False,False,True,False,False,True,False
2022-06-29,2,8000,840.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-18,2,55000,1325.0,2,False,False,6,8.0,False,True,False,False,True,False,False,True,False
2022-07-02,5,50000,3500.0,6,False,True,2,3.0,True,False,False,False,True,False,False,True,False
2022-05-10,3,32000,1250.0,3,True,False,5,6.0,True,False,False,False,True,False,False,True,False
2022-06-06,3,22000,1500.0,3,True,False,3,6.0,False,True,False,False,True,False,False,True,False
2022-06-03,2,8500,1050.0,2,False,True,1,2.0,True,False,False,False,True,False,False,True,False
2022-05-09,3,12000,1200.0,2,True,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-31,3,15000,1500.0,3,True,False,4,5.0,True,False,False,False,True,False,False,True,False
2022-06-06,1,3000,100.0,1,True,False,1,2.0,False,True,False,False,True,False,False,True,False
2022-06-02,3,52000,1742.0,3,True,False,23,35.0,False,True,False,False,True,False,False,False,True
2022-07-08,2,9500,650.0,2,False,True,3,4.0,True,False,False,False,True,False,False,True,False
2022-07-06,3,46000,2235.0,5,False,True,0,10.0,True,False,False,False,True,False,False,False,True
2022-07-08,2,12000,1000.0,2,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-05-20,2,8000,175.0,2,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-07-06,2,9000,160.0,2,False,True,0,2.0,False,True,False,False,True,False,False,True,False
2022-05-20,2,10000,1200.0,2,False,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-26,2,39000,1283.0,2,False,True,5,34.0,False,True,False,False,True,False,False,False,False
2022-05-22,1,9000,600.0,1,True,False,1,3.0,False,True,False,False,True,False,False,True,False
2022-07-10,4,120000,3455.0,4,True,False,12,17.0,False,True,False,False,True,False,False,False,True
2022-06-29,3,25000,1500.0,3,True,False,1,2.0,True,False,False,False,True,False,False,False,True
2022-07-06,1,14000,540.0,1,False,True,1,5.0,True,False,False,False,True,False,False,False,False
2022-06-30,1,6000,500.0,1,False,True,2,2.0,False,True,False,False,True,False,False,True,False
2022-06-14,2,15000,1100.0,2,False,True,1,4.0,False,True,False,False,True,False,False,True,False
2022-05-24,2,8000,1350.0,2,False,True,1,2.0,True,False,False,False,True,False,False,False,False
2022-05-06,1,6000,400.0,1,False,True,2,2.0,False,True,False,False,True,False,False,True,False
2022-07-08,2,10000,120.0,2,True,False,0,2.0,False,True,False,False,True,False,False,True,False
2022-05-12,3,35000,3050.0,3,True,False,0,2.0,False,True,False,False,True,False,False,True,False
2022-05-12,2,16000,400.0,3,False,True,0,2.0,False,True,False,False,True,False,False,True,False
2022-07-02,2,14000,800.0,2,True,False,1,4.0,False,True,False,False,True,False,False,True,False
2022-07-02,2,10000,90.0,1,False,True,0,3.0,False,True,False,False,True,False,False,True,False
2022-05-25,1,7000,500.0,1,False,True,1,4.0,False,True,False,False,True,False,False,True,False
2022-05-16,2,8000,1150.0,2,False,True,1,4.0,False,True,False,False,True,False,False,True,False
2022-04-30,3,22000,1700.0,2,True,False,2,3.0,False,True,False,False,True,False,False,True,False
