Posted On,BHK,Size,Bathroom,Furnishing Status_Semi-Furnished,Furnishing Status_Unfurnished,Floor Level,Total Floors,Area Type_Carpet Area,Area Type_Super Area,City_Chennai,City_Delhi,City_Hyderabad,City_Kolkata,City_Mumbai,Tenant Preferred_Bachelors/Family,Tenant Preferred_Family
2022-07-06,3,3200.0,3,True,False,1,3.0,True,False,False,False,True,False,False,True,False
2022-06-17,2,800.0,2,False,True,1,4.0,True,False,True,False,False,False,False,True,False
2022-07-06,1,434.0,2,True,False,5,22.0,True,False,False,False,False,False,True,True,False
2022-05-22,2,1000.0,2,True,False,2,5.0,False,True,False,False,True,False,False,True,False
2022-05-05,1,550.0,1,True,False,2,4.0,False,True,False,True,False,False,False,True,False
2022-06-20,3,1350.0,3,True,False,18,32.0,True,False,False,False,False,False,True,True,False
2022-05-10,2,1600.0,3,False,False,0,2.0,False,True,False,False,False,False,False,True,False
2022-07-08,2,120.0,2,True,False,0,2.0,False,True,False,False,True,False,False,True,False
2022-04-29,3,1200.0,2,True,False,2,4.0,False,True,False,False,False,False,True,False,True
2022-07-08,3,1100.0,2,True,False,2,4.0,True,False,False,False,False,False,False,False,True
2022-05-29,1,400.0,1,False,True,0,5.0,True,False,False,True,False,False,False,True,False
2022-05-22,1,450.0,1,False,True,1,4.0,False,True,True,False,False,False,False,False,False
2022-05-19,3,1680.0,3,True,False,1,16.0,False,True,True,False,False,False,False,False,True
2022-06-28,3,2500.0,4,True,False,1,3.0,True,False,False,True,False,False,False,False,False
2022-07-08,1,520.0,1,True,False,2,4.0,False,True,True,False,False,False,False,True,False
2022-07-04,2,900.0,2,True,False,5,19.0,True,False,False,False,False,False,True,False,True
2022-06-30,2,700.0,2,False,True,11,15.0,True,False,False,False,False,False,True,True,False
2022-07-06,3,1250.0,3,True,False,3,5.0,True,False,False,False,False,False,False,True,False
2022-06-12,3,1788.0,3,True,False,0,1.0,True,False,False,False,False,False,False,False,True
2022-07-03,1,48.0,1,True,False,1,2.0,False,True,False,True,False,False,False,True,False
2022-07-04,1,600.0,1,False,True,2,4.0,False,True,False,False,False,False,False,True,False
2022-07-06,3,1250.0,3,True,False,12,29.0,True,False,False,False,False,False,True,False,True
2022-05-10,2,1050.0,2,True,False,1,3.0,False,True,False,False,False,False,False,True,False
2022-07-10,2,1200.0,2,False,True,3,4.0,False,True,False,False,True,False,False,False,True
2022-06-30,1,300.0,1,True,False,0,1.0,True,False,False,False,False,True,False,True,False
2022-07-06,4,2520.0,5,True,False,2,2.0,True,False,False,False,True,False,False,False,True
2022-07-02,2,1100.0,2,False,True,3,4.0,False,True,True,False,False,False,False,True,False
2022-06-25,1,450.0,1,True,False,2,4.0,True,False,False,False,False,True,False,True,False
2022-06-16,2,2300.0,2,False,False,0,3.0,True,False,True,False,False,False,False,False,False
2022-05-18,1,450.0,1,False,True,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-19,2,1200.0,2,True,False,3,4.0,False,True,False,False,False,False,False,True,False
2022-07-05,2,650.0,2,False,True,3,5.0,True,False,False,False,True,False,False,True,False
2022-07-01,3,1050.0,3,False,False,16,31.0,True,False,False,False,False,False,True,False,True
2022-05-31,2,820.0,2,True,False,7,28.0,True,False,False,False,False,False,True,True,False
2022-06-28,4,3500.0,6,True,False,1,3.0,True,False,False,True,False,False,False,False,False
2022-04-29,1,750.0,1,True,False,2,5.0,False,True,False,False,False,False,False,True,False
2022-05-27,1,440.0,1,True,False,2,5.0,True,False,False,False,False,False,False,True,False
2022-05-24,2,200.0,1,False,True,2,7.0,False,True,False,False,True,False,False,True,False
2022-06-23,2,400.0,1,False,False,3,3.0,True,False,False,False,False,False,True,True,False
2022-05-10,2,700.0,3,False,True,1,2.0,True,False,True,False,False,False,False,True,False
2022-06-23,1,275.0,1,False,True,3,7.0,False,True,False,False,False,False,True,True,False
2022-06-30,3,1900.0,3,False,True,3,6.0,True,False,False,False,False,False,False,False,False
2022-06-29,3,1400.0,2,True,False,4,6.0,True,False,False,False,True,False,False,True,False
2022-06-04,3,200.0,2,False,True,2,3.0,True,False,False,True,False,False,False,True,False
2022-05-25,2,100.0,2,False,True,1,3.0,False,True,False,False,True,False,False,True,False
2022-05-31,5,3000.0,5,True,False,8,10.0,True,False,False,False,False,False,True,True,False
2022-06-08,1,400.0,1,False,True,0,1.0,False,True,False,True,False,False,False,True,False
2022-07-06,6,4500.0,6,True,False,1,2.0,False,True,False,False,True,False,False,True,False
2022-05-27,1,360.0,1,True,False,1,2.0,False,True,False,True,False,False,False,True,False
2022-05-06,2,1300.0,2,True,False,3,3.0,False,True,False,False,True,False,False,True,False
2022-05-06,3,1000.0,3,True,False,0,2.0,False,True,True,False,False,False,False,True,False
2022-05-22,2,800.0,1,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-07-09,3,1480.0,2,False,False,7,14.0,True,False,False,False,False,False,False,False,True
2022-05-04,3,1750.0,3,True,False,0,3.0,False,True,False,False,False,True,False,True,False
2022-04-28,2,1100.0,2,False,True,3,3.0,False,True,False,False,True,False,False,True,False
2022-04-30,3,1720.0,3,True,False,4,10.0,False,True,False,False,True,False,False,True,False
2022-05-14,1,450.0,1,True,False,3,4.0,False,True,False,False,False,False,False,True,False
2022-06-20,2,1200.0,2,True,False,0,4.0,False,True,False,False,False,False,False,True,False
2022-06-11,2,1250.0,2,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-23,1,550.0,1,False,True,0,4.0,True,False,False,False,False,False,True,False,False
2022-07-06,2,950.0,2,True,False,2,3.0,False,True,True,False,False,False,False,True,False
2022-05-20,2,786.0,2,False,False,1,3.0,False,True,True,False,False,False,False,True,False
2022-07-06,1,550.0,1,False,False,4,6.0,False,True,False,False,True,False,False,True,False
2022-06-02,1,600.0,1,False,False,2,4.0,False,True,True,False,False,False,False,True,False
2022-05-10,3,1200.0,2,True,False,1,3.0,False,True,False,False,False,False,False,True,False
2022-05-18,2,950.0,2,True,False,0,4.0,True,False,False,True,False,False,False,True,False
2022-05-14,2,805.0,2,False,False,5,6.0,True,False,False,False,False,False,False,True,False
2022-05-06,2,1300.0,2,True,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-07-06,3,2800.0,3,False,False,16,19.0,True,False,False,False,True,False,False,False,True
2022-05-10,2,1800.0,2,True,False,1,3.0,False,True,False,False,False,False,False,True,False
2022-06-29,3,1965.0,3,True,False,10,14.0,False,True,False,False,True,False,False,True,False
2022-07-07,1,385.0,1,False,True,0,5.0,False,True,False,False,False,False,True,True,False
2022-05-05,2,600.0,1,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-08,2,800.0,2,False,True,2,4.0,False,True,False,False,False,False,False,True,False
2022-05-30,1,595.0,1,True,False,1,1.0,False,True,True,False,False,False,False,True,False
2022-07-02,2,1250.0,2,False,True,0,1.0,False,True,False,False,True,False,False,True,False
2022-06-20,2,1115.0,2,True,False,1,4.0,False,True,False,False,False,False,False,True,False
2022-06-21,1,450.0,1,False,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-05-25,3,1286.0,3,True,False,8,16.0,True,False,False,False,False,False,False,False,False
2022-06-20,1,550.0,1,True,False,2,3.0,True,False,False,False,False,False,False,True,False
2022-05-28,1,450.0,1,True,False,0,4.0,True,False,False,False,False,False,False,True,False
2022-06-19,2,1000.0,1,False,True,0,3.0,False,True,False,False,False,True,False,True,False
2022-06-06,1,650.0,1,False,True,1,6.0,False,True,False,False,True,False,False,True,False
2022-06-29,2,1100.0,2,False,True,1,3.0,False,True,False,False,False,False,False,True,False
2022-07-06,2,600.0,2,True,False,9,17.0,True,False,False,False,False,False,True,True,False
2022-05-23,2,700.0,2,False,True,4,15.0,True,False,False,False,False,False,True,True,False
2022-05-20,2,1200.0,2,True,False,1,3.0,False,True,True,False,False,False,False,False,True
2022-07-09,3,2400.0,3,True,False,0,8.0,True,False,False,False,False,False,False,False,False
2022-05-10,2,800.0,1,True,False,9,10.0,True,False,False,False,False,False,False,True,False
2022-05-11,1,500.0,1,False,True,1,5.0,True,False,False,True,False,False,False,True,False
2022-05-29,3,1400.0,3,True,False,3,4.0,False,True,False,False,True,False,False,False,True
2022-06-18,2,1500.0,2,True,False,1,2.0,False,True,False,False,True,False,False,True,False
2022-06-11,2,1000.0,1,False,True,0,1.0,True,False,False,False,False,True,False,True,False
2022-05-19,1,600.0,1,False,True,0,2.0,False,True,False,False,False,False,False,True,False
2022-06-03,2,1200.0,2,True,False,2,4.0,False,True,False,False,False,False,False,True,False
2022-05-23,2,1200.0,2,False,True,0,2.0,False,True,False,False,False,False,False,True,False
2022-06-23,1,320.0,1,False,False,1,2.0,True,False,False,False,False,True,False,False,False
2022-07-09,3,750.0,2,False,True,6,16.0,True,False,False,False,False,False,True,False,True
2022-07-04,1,600.0,1,False,True,1,4.0,False,True,False,False,False,False,False,True,False
2022-07-08,4,2550.0,4,True,False,2,3.0,True,False,False,False,True,False,False,True,False
2022-05-04,2,610.0,2,False,False,1,5.0,True,False,False,False,False,False,True,True,False
2022-06-28,2,950.0,2,False,True,4,5.0,True,False,False,False,False,False,False,True,False
2022-07-02,1,700.0,1,True,False,1,2.0,False,True,False,False,False,True,False,True,False
2022-07-07,4,1600.0,5,True,False,43,78.0,True,False,False,False,False,False,True,True,False
2022-05-27,2,680.0,2,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-25,2,800.0,2,True,False,12,14.0,True,False,False,False,False,False,True,True,False
2022-06-14,2,1000.0,2,False,True,0,4.0,False,True,False,False,True,False,False,True,False
2022-05-23,1,450.0,1,False,False,0,,True,False,False,True,False,False,False,True,False
2022-06-02,1,320.0,1,False,True,23,23.0,True,False,False,False,False,False,True,True,False
2022-05-12,1,430.0,1,False,False,1,7.0,True,False,False,False,False,False,True,True,False
2022-06-07,2,600.0,1,False,True,3,4.0,True,False,False,False,False,False,False,False,False
2022-05-12,2,1300.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-29,2,850.0,2,True,False,1,2.0,True,False,True,False,False,False,False,True,False
2022-06-22,1,800.0,1,True,False,0,4.0,False,True,False,False,False,False,False,True,False
2022-07-09,2,950.0,2,True,False,7,10.0,True,False,False,False,False,False,True,False,True
2022-06-25,3,1100.0,2,True,False,4,4.0,True,False,True,False,False,False,False,True,False
2022-06-30,2,900.0,2,True,False,5,17.0,True,False,False,False,False,False,True,True,False
2022-07-03,4,272.0,4,False,True,1,4.0,True,False,False,True,False,False,False,True,False
2022-05-31,2,700.0,2,False,False,4,12.0,True,False,False,False,False,False,True,True,False
2022-05-05,2,1000.0,2,False,True,1,3.0,False,True,False,False,False,True,False,True,False
2022-06-23,1,340.0,1,True,False,1,8.0,False,True,False,False,False,False,True,True,False
2022-05-17,1,450.0,1,False,True,3,4.0,True,False,False,True,False,False,False,False,False
2022-04-29,2,710.0,2,False,True,3,4.0,True,False,False,False,False,False,True,True,False
2022-05-23,1,400.0,1,False,True,1,5.0,False,True,False,False,False,False,False,True,False
2022-05-27,2,55.0,2,False,True,0,4.0,False,True,False,True,False,False,False,True,False
2022-05-10,2,1000.0,2,True,False,2,6.0,True,False,False,False,False,False,False,True,False
2022-06-15,3,1000.0,2,False,True,3,4.0,True,False,False,True,False,False,False,True,False
2022-06-10,2,400.0,1,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-07-06,2,720.0,2,False,True,5,7.0,True,False,False,False,False,False,True,True,False
2022-05-20,2,1200.0,2,True,False,1,2.0,False,True,False,False,False,False,False,True,False
2022-07-04,2,800.0,1,False,True,1,2.0,False,True,False,False,False,True,False,True,False
2022-05-22,3,1500.0,2,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-05-22,1,600.0,1,True,False,3,3.0,True,False,False,False,False,False,False,False,False
2022-07-03,1,400.0,1,True,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-05-29,3,1280.0,2,True,False,0,2.0,False,True,True,False,False,False,False,True,False
2022-04-29,2,600.0,2,False,True,0,1.0,False,True,False,False,False,True,False,True,False
2022-05-23,2,660.0,2,True,False,12,22.0,True,False,False,False,False,False,True,True,False
2022-05-31,1,520.0,2,True,False,6,8.0,False,True,False,False,False,False,True,True,False
2022-05-10,3,1800.0,3,False,False,3,5.0,False,True,False,True,False,False,False,True,False
2022-05-19,1,160.0,1,False,True,0,1.0,False,True,False,False,False,True,False,True,False
2022-05-27,2,680.0,2,False,True,12,20.0,True,False,False,False,False,False,True,True,False
2022-05-23,1,512.0,1,False,False,1,3.0,True,False,False,True,False,False,False,True,False
2022-04-24,2,650.0,1,False,True,2,3.0,True,False,False,False,False,True,False,True,False
2022-06-01,3,1200.0,2,True,False,10,10.0,False,True,False,True,False,False,False,False,True
2022-04-29,2,600.0,1,True,False,1,5.0,False,True,False,False,False,False,True,True,False
2022-06-03,4,2308.0,6,True,False,9,31.0,True,False,False,False,False,False,True,True,False
2022-06-30,1,40.0,1,False,False,3,3.0,True,False,False,True,False,False,False,True,False
2022-06-25,2,950.0,2,True,False,0,2.0,False,True,True,False,False,False,False,True,False
2022-05-16,1,450.0,1,False,False,3,3.0,True,False,False,False,False,False,False,True,False
2022-06-05,2,450.0,1,False,True,1,4.0,True,False,False,True,False,False,False,False,False
2022-05-12,3,1200.0,3,True,False,2,4.0,False,True,False,False,True,False,False,True,False
2022-05-06,1,500.0,1,False,True,0,3.0,False,True,True,False,False,False,False,True,False
2022-06-08,2,450.0,1,False,False,0,1.0,True,False,False,True,False,False,False,True,False
2022-06-23,3,1300.0,3,False,False,19,19.0,False,True,True,False,False,False,False,True,False
2022-05-10,2,600.0,2,True,False,4,5.0,False,True,False,True,False,False,False,True,False
2022-07-04,3,1800.0,3,True,False,2,3.0,True,False,False,True,False,False,False,True,False
2022-06-27,2,800.0,1,True,False,3,4.0,False,True,False,False,False,False,False,True,False
2022-05-14,3,1603.0,3,True,False,6,17.0,True,False,False,False,False,False,False,True,False
2022-06-18,2,1200.0,2,False,True,3,5.0,False,True,False,False,True,False,False,True,False
2022-05-31,2,625.0,2,True,False,1,3.0,True,False,False,False,False,False,False,True,False
2022-04-29,1,120.0,1,False,True,1,2.0,False,True,False,True,False,False,False,True,False
2022-05-20,2,800.0,2,True,False,1,2.0,False,True,False,False,True,False,False,True,False
2022-06-30,2,850.0,2,False,True,4,6.0,True,False,False,False,False,False,True,True,False
2022-05-06,2,805.0,2,True,False,0,2.0,False,True,True,False,False,False,False,True,False
2022-07-06,2,650.0,2,True,False,1,2.0,False,True,True,False,False,False,False,True,False
2022-06-11,1,450.0,1,True,False,0,4.0,True,False,False,False,False,False,False,False,False
2022-05-20,2,1200.0,2,False,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-06-20,1,200.0,1,False,True,4,5.0,False,True,False,False,False,False,False,True,False
2022-05-17,2,300.0,2,True,False,0,4.0,True,False,False,False,False,False,False,True,False
2022-05-21,1,350.0,1,False,True,0,1.0,False,True,True,False,False,False,False,True,False
2022-06-20,1,300.0,1,True,False,0,4.0,False,True,False,False,False,False,False,True,False
2022-05-21,1,450.0,1,False,True,0,1.0,False,True,True,False,False,False,False,True,False
2022-06-27,2,730.0,2,False,True,5,17.0,True,False,False,False,False,False,True,False,True
2022-04-27,1,700.0,1,True,False,1,5.0,False,True,False,True,False,False,False,True,False
2022-06-04,1,500.0,1,False,True,2,4.0,False,True,False,False,False,False,False,True,False
2022-05-18,2,1000.0,2,True,False,3,5.0,True,False,False,False,True,False,False,True,False
2022-06-12,3,892.0,2,False,True,2,4.0,True,False,False,True,False,False,False,True,False
2022-05-22,3,950.0,2,True,False,4,4.0,True,False,True,False,False,False,False,True,False
2022-06-30,3,3000.0,4,True,False,1,5.0,False,True,False,True,False,False,False,True,False
2022-05-14,3,1500.0,3,True,False,5,10.0,True,False,False,True,False,False,False,True,False
2022-05-25,1,100.0,1,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-05-06,3,1500.0,2,True,False,0,4.0,False,True,False,False,True,False,False,True,False
2022-06-28,3,1360.0,3,True,False,6,8.0,False,True,False,False,True,False,False,True,False
2022-07-09,1,365.0,1,False,False,18,40.0,True,False,False,False,False,False,True,False,True
2022-05-06,3,1500.0,3,False,True,3,5.0,False,True,False,False,True,False,False,True,False
2022-06-08,1,500.0,1,True,False,1,5.0,False,True,False,False,False,False,True,True,False
2022-05-21,1,300.0,1,True,False,1,3.0,True,False,False,False,False,True,False,False,False
2022-05-23,1,600.0,1,False,True,3,4.0,False,True,False,False,False,False,False,False,False
2022-04-29,1,500.0,1,True,False,3,4.0,False,True,False,False,False,False,False,True,False
2022-07-06,4,1250.0,4,False,False,2,7.0,True,False,False,False,False,False,True,False,True
2022-05-21,2,1170.0,2,False,True,2,4.0,False,True,False,False,True,False,False,True,False
2022-06-16,2,1250.0,2,False,True,0,1.0,False,True,False,False,False,True,False,True,False
2022-07-02,1,300.0,1,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-08,2,180.0,2,False,True,0,2.0,True,False,False,False,True,False,False,True,False
2022-06-30,2,1000.0,2,False,True,1,2.0,True,False,False,False,False,False,False,True,False
2022-06-16,2,980.0,2,False,False,17,19.0,False,True,False,False,False,False,False,True,False
2022-05-16,1,800.0,1,False,True,1,1.0,True,False,True,False,False,False,False,True,False
2022-04-30,2,749.0,2,False,True,2,4.0,False,True,True,False,False,False,False,True,False
2022-06-06,2,570.0,2,True,False,1,3.0,False,True,False,False,False,False,False,True,False
2022-07-08,1,490.0,2,True,False,2,4.0,True,False,False,False,False,False,True,False,False
2022-05-18,3,1250.0,2,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-04-25,2,1300.0,2,False,True,1,1.0,False,True,False,False,False,True,False,True,False
2022-05-24,2,890.0,2,False,True,3,11.0,False,True,True,False,False,False,False,False,False
2022-07-02,2,850.0,2,True,False,-1,2.0,True,False,False,False,False,False,False,False,True
2022-06-16,3,850.0,3,False,True,5,7.0,True,False,False,False,False,False,True,False,True
2022-07-09,1,460.0,2,True,False,10,25.0,True,False,False,False,False,False,True,True,False
2022-04-28,1,700.0,2,True,False,2,4.0,False,True,False,False,False,False,False,True,False
2022-06-20,2,167.0,2,False,True,0,1.0,False,True,False,False,True,False,False,True,False
2022-06-18,2,980.0,2,True,False,3,5.0,False,True,False,False,True,False,False,True,False
2022-07-09,3,1300.0,2,True,False,3,4.0,True,False,False,False,False,False,False,True,False
2022-05-08,1,300.0,1,False,True,1,3.0,False,True,False,False,False,True,False,True,False
2022-06-04,1,300.0,1,False,True,0,2.0,False,True,False,False,False,False,False,True,False
2022-05-29,4,3000.0,4,True,False,3,4.0,False,True,False,False,True,False,False,True,False
2022-06-04,1,300.0,1,True,False,2,12.0,True,False,False,False,False,False,True,True,False
2022-07-06,2,1210.0,2,True,False,14,29.0,False,True,True,False,False,False,False,True,False
2022-04-30,1,1300.0,1,False,False,0,1.0,True,False,False,False,True,False,False,True,False
2022-05-25,2,1100.0,2,False,False,2,3.0,False,True,False,False,True,False,False,True,False
2022-07-01,3,900.0,2,False,True,2,4.0,True,False,False,True,False,False,False,False,False
2022-05-31,3,1000.0,2,True,False,2,4.0,True,False,False,False,True,False,False,True,False
2022-06-20,3,1060.0,2,False,True,2,32.0,True,False,True,False,False,False,False,False,False
2022-05-31,3,2100.0,3,False,False,1,3.0,True,False,False,False,True,False,False,True,False
2022-06-24,3,1550.0,2,False,True,4,5.0,True,False,False,False,True,False,False,False,False
2022-06-30,2,1000.0,2,True,False,1,3.0,False,True,False,False,False,False,False,True,False
2022-04-27,2,850.0,2,False,True,3,3.0,True,False,False,True,False,False,False,True,False
2022-07-04,3,1100.0,2,True,False,3,3.0,True,False,False,True,False,False,False,True,False
2022-06-30,2,994.0,2,True,False,2,2.0,True,False,False,False,False,False,True,True,False
2022-06-07,2,905.0,2,True,False,3,6.0,False,True,False,False,False,False,False,False,True
2022-06-17,1,420.0,1,False,True,3,3.0,False,True,False,False,False,True,False,False,False
2022-06-22,1,600.0,1,False,True,0,3.0,False,True,True,False,False,False,False,True,False
2022-05-05,2,1280.0,2,False,True,0,5.0,True,False,False,False,False,False,False,True,False
2022-06-14,2,750.0,2,False,False,4,10.0,True,False,False,False,False,False,True,True,False
2022-05-27,1,600.0,1,False,True,0,2.0,True,False,False,False,False,True,False,True,False
2022-06-08,2,710.0,2,True,False,5,18.0,True,False,False,False,False,False,True,True,False
2022-04-29,3,1200.0,2,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-06-30,2,75.0,2,False,True,3,4.0,False,True,False,True,False,False,False,True,False
2022-07-09,3,1050.0,3,False,True,3,62.0,True,False,False,False,False,False,True,False,False
2022-05-27,1,450.0,1,True,False,1,2.0,False,True,False,False,False,False,False,True,False
2022-07-08,2,850.0,2,False,False,1,15.0,False,True,True,False,False,False,False,True,False
2022-06-12,2,100.0,2,True,False,1,2.0,False,True,False,True,False,False,False,True,False
2022-04-28,1,300.0,1,True,False,2,3.0,False,True,False,False,False,False,False,True,False
2022-05-05,1,650.0,1,True,False,2,5.0,False,True,False,False,False,False,False,True,False
2022-04-27,1,500.0,1,True,False,2,5.0,True,False,False,False,False,False,False,False,False
2022-07-02,2,1100.0,2,True,False,0,2.0,True,False,False,False,False,False,False,True,False
2022-05-20,1,200.0,1,True,False,4,4.0,False,True,False,False,False,False,False,False,False
2022-06-25,3,1500.0,3,False,True,4,5.0,False,True,False,False,True,False,False,True,False
2022-05-12,2,700.0,2,True,False,1,2.0,False,True,True,False,False,False,False,True,False
2022-07-04,1,450.0,1,True,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-06-29,2,1050.0,2,False,True,1,1.0,True,False,False,False,False,True,False,True,False
2022-05-12,2,750.0,2,False,True,3,5.0,False,True,False,False,True,False,False,True,False
2022-07-10,3,1700.0,3,False,False,7,15.0,True,False,True,False,False,False,False,False,False
2022-06-20,3,1500.0,3,False,False,0,5.0,False,True,False,False,False,False,False,True,False
2022-05-14,3,1150.0,3,True,False,17,24.0,True,False,False,False,False,False,True,False,True
2022-07-04,5,1880.0,5,False,False,15,31.0,True,False,False,False,False,False,True,False,True
2022-07-10,3,2300.0,3,True,False,2,5.0,True,False,False,False,True,False,False,True,False
2022-06-30,1,500.0,1,True,False,1,2.0,True,False,False,False,False,False,False,True,False
2022-06-06,2,1200.0,2,False,True,1,1.0,True,False,True,False,False,False,False,False,False
2022-06-29,2,750.0,1,False,False,0,1.0,False,True,False,False,False,True,False,True,False
2022-06-12,2,1100.0,2,False,True,2,5.0,True,False,False,False,False,False,False,True,False
2022-07-09,3,1200.0,2,True,False,2,4.0,True,False,False,True,False,False,False,False,False
2022-07-06,2,985.0,2,False,True,7,15.0,True,False,False,False,False,False,True,True,False
2022-06-14,1,400.0,1,False,True,2,3.0,False,True,False,False,True,False,False,True,False
2022-07-07,1,305.0,1,False,True,6,24.0,True,False,False,False,False,False,True,False,False
2022-05-27,2,1200.0,2,True,False,2,3.0,False,True,False,False,False,False,False,True,False
2022-07-10,1,900.0,1,False,True,2,2.0,True,False,False,False,True,False,False,False,True
2022-05-19,3,1075.0,3,True,False,7,12.0,True,False,True,False,False,False,False,False,True
2022-06-14,2,750.0,2,True,False,0,3.0,False,True,True,False,False,False,False,True,False
2022-05-14,3,1100.0,2,True,False,4,5.0,False,True,False,True,False,False,False,True,False
2022-05-12,1,250.0,1,True,False,0,5.0,False,True,True,False,False,False,False,True,False
2022-07-10,3,1157.0,3,False,True,4,8.0,False,True,True,False,False,False,False,True,False
2022-07-09,1,450.0,1,True,False,1,4.0,True,False,False,True,False,False,False,False,False
2022-05-05,5,3300.0,5,True,False,0,2.0,False,True,True,False,False,False,False,True,False
2022-06-13,2,1000.0,2,True,False,0,2.0,True,False,False,False,False,True,False,True,False
2022-05-05,2,1000.0,2,True,False,4,5.0,False,True,False,False,False,False,False,True,False
2022-07-07,2,900.0,2,True,False,2,3.0,False,True,False,False,False,False,False,True,False
2022-07-06,2,1100.0,2,True,False,17,20.0,True,False,True,False,False,False,False,False,True
2022-07-10,1,600.0,1,True,False,-2,5.0,True,False,False,False,True,False,False,False,False
2022-06-04,1,500.0,2,True,False,7,23.0,False,True,False,False,False,False,True,True,False
2022-06-30,2,1475.0,2,False,False,4,9.0,True,False,False,False,False,False,False,True,False
2022-05-13,2,450.0,1,True,False,1,4.0,True,False,False,True,False,False,False,True,False
2022-06-30,2,650.0,2,False,True,5,15.0,True,False,False,False,False,False,True,True,False
2022-06-23,4,3200.0,4,False,False,2,4.0,True,False,False,False,False,False,True,True,False
2022-07-06,2,1100.0,2,True,False,1,4.0,False,True,False,False,False,False,False,True,False
2022-06-23,1,500.0,1,True,False,2,4.0,False,True,False,False,False,False,False,True,False
2022-07-03,2,1200.0,2,False,False,1,3.0,True,False,False,False,True,False,False,True,False
2022-06-12,1,470.0,2,True,False,6,7.0,True,False,False,False,False,False,True,True,False
2022-07-08,3,917.0,2,True,False,3,7.0,True,False,True,False,False,False,False,False,True
2022-05-06,2,780.0,2,False,False,1,2.0,False,True,True,False,False,False,False,True,False
2022-05-05,2,75.0,1,False,True,2,4.0,False,True,False,True,False,False,False,True,False
2022-06-18,3,1600.0,3,True,False,20,25.0,False,True,False,False,False,False,False,True,False
2022-07-05,3,1800.0,3,False,True,2,4.0,True,False,True,False,False,False,False,False,False
2022-05-31,2,320.0,1,False,True,1,2.0,True,False,False,False,False,True,False,True,False
2022-06-16,1,450.0,1,False,True,0,2.0,False,True,False,False,False,True,False,True,False
2022-06-07,3,1050.0,3,True,False,6,8.0,True,False,False,False,False,False,True,False,True
2022-07-05,1,400.0,1,True,False,3,3.0,True,False,False,False,False,False,False,True,False
2022-07-08,3,1850.0,3,False,False,5,5.0,True,False,False,False,True,False,False,False,False
2022-06-23,2,1150.0,2,False,True,11,26.0,True,False,False,False,False,False,True,True,False
2022-06-16,3,1430.0,2,True,False,2,3.0,False,True,False,False,False,False,False,True,False
2022-05-18,3,1050.0,3,False,False,9,10.0,True,False,False,False,False,False,True,False,False
2022-06-27,3,800.0,2,False,False,1,3.0,True,False,False,False,False,True,False,True,False
2022-07-04,2,600.0,2,False,True,1,3.0,False,True,False,False,False,False,False,True,False
2022-05-20,3,1402.0,3,True,False,2,4.0,True,False,True,False,False,False,False,True,False
2022-05-24,2,600.0,1,True,False,1,3.0,True,False,False,False,False,False,False,True,False
2022-06-04,1,600.0,1,True,False,3,4.0,False,True,False,False,False,False,False,True,False
2022-05-29,1,410.0,1,False,True,0,4.0,True,False,False,False,False,False,True,False,False
2022-07-02,2,800.0,2,True,False,1,4.0,False,True,False,False,True,False,False,True,False
2022-05-31,4,5700.0,4,True,False,24,25.0,True,False,False,False,False,False,False,True,False
2022-05-05,2,750.0,2,False,False,4,6.0,False,True,False,True,False,False,False,True,False
2022-06-02,2,1124.0,2,False,False,1,5.0,False,True,False,False,True,False,False,True,False
2022-06-16,3,1450.0,3,False,False,18,33.0,True,False,False,False,False,False,True,False,True
2022-05-19,2,1100.0,3,True,False,2,2.0,False,True,False,False,False,False,False,True,False
2022-05-10,3,2000.0,3,False,True,0,2.0,False,True,False,True,False,False,False,True,False
2022-05-19,3,800.0,3,True,False,0,3.0,False,True,False,False,False,False,False,True,False
2022-05-13,1,300.0,1,False,True,0,1.0,True,False,False,False,False,True,False,False,False
2022-06-23,2,900.0,2,False,True,0,2.0,True,False,False,False,False,True,False,False,False
2022-07-08,2,1000.0,2,True,False,2,3.0,True,False,False,False,True,False,False,True,False
2022-07-02,2,1050.0,2,True,False,1,3.0,True,False,False,False,False,False,False,True,False
2022-05-27,2,1000.0,2,False,True,2,3.0,False,True,False,False,False,False,False,True,False
2022-06-10,2,1100.0,2,True,False,3,4.0,False,True,False,False,True,False,False,True,False
